# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 4459 3 530 1048579 19420037 5 /openedx/staticfiles/js/discussions_management/models/course_discussions_settings.0854915c900c.js
DUPTYPE_WITHIN_SAME_TREE -4459 3 530 1048579 19418299 5 /openedx/staticfiles/js/discussions_management/models/course_discussions_settings.js
DUPTYPE_FIRST_OCCURRENCE 5077 3 530 1048579 19503719 5 /openedx/staticfiles/paragon/src/CheckBoxGroup/README.956ea421569d.md
DUPTYPE_WITHIN_SAME_TREE -5077 6 530 1048579 19502943 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/CheckBoxGroup/README.956ea421569d.md
DUPTYPE_WITHIN_SAME_TREE -5077 6 530 1048579 19500768 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/CheckBoxGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5077 3 530 1048579 19501303 5 /openedx/staticfiles/paragon/src/CheckBoxGroup/README.md
DUPTYPE_FIRST_OCCURRENCE 10255 5 530 1048579 19503125 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/addGetHookIf.39e2ba4bf431.js
DUPTYPE_WITHIN_SAME_TREE -10255 5 530 1048579 19500329 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/addGetHookIf.js
DUPTYPE_FIRST_OCCURRENCE 7631 4 531 1048579 19434411 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/siblings.c1e4580d9a45.js
DUPTYPE_WITHIN_SAME_TREE -7631 4 531 1048579 19431585 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/siblings.js
DUPTYPE_FIRST_OCCURRENCE 10115 5 532 1048579 19503044 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_box-shadow.e50901e86d7f.scss
DUPTYPE_WITHIN_SAME_TREE -10115 5 532 1048579 19471467 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/mixins/_box-shadow.e50901e86d7f.scss
DUPTYPE_WITHIN_SAME_TREE -10115 5 532 1048579 19471317 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/mixins/_box-shadow.scss
DUPTYPE_WITHIN_SAME_TREE -10115 5 532 1048579 19499214 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_box-shadow.scss
DUPTYPE_FIRST_OCCURRENCE 1335 1 532 1048579 19413158 5 /openedx/staticfiles/templates/problem_ajax.67a0fdaa387b.html
DUPTYPE_WITHIN_SAME_TREE -1335 1 532 1048579 19410573 5 /openedx/staticfiles/templates/problem_ajax.html
DUPTYPE_FIRST_OCCURRENCE 6349 3 532 1048579 19419952 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-logo-header.1cd7fdabfbbd.html
DUPTYPE_WITHIN_SAME_TREE -6349 3 532 1048579 19416726 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-logo-header.html
DUPTYPE_FIRST_OCCURRENCE 2335 2 533 1048579 19503834 5 /openedx/staticfiles/paragon/src/setupTest.5a311f8a56cf.js
DUPTYPE_WITHIN_SAME_TREE -2335 5 533 1048579 19500659 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/setupTest.js
DUPTYPE_WITHIN_SAME_TREE -2335 5 533 1048579 19503215 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/setupTest.5a311f8a56cf.js
DUPTYPE_WITHIN_SAME_TREE -2335 2 533 1048579 19501263 5 /openedx/staticfiles/paragon/src/setupTest.js
DUPTYPE_FIRST_OCCURRENCE 14059 6 533 1048579 19432829 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/images/picture.c215d8635017.png
DUPTYPE_WITHIN_SAME_TREE -14059 7 533 1048579 24835814 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/images/picture.c215d8635017.png
DUPTYPE_WITHIN_SAME_TREE -14059 6 533 1048579 19430461 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -14059 12 533 1048579 35456779 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/images/picture.c215d8635017.png
DUPTYPE_WITHIN_SAME_TREE -14059 11 533 1048579 1628872 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -14059 12 533 1048579 35456761 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -14059 7 533 1048579 24835796 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -14059 11 533 1048579 1628913 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/images/picture.c215d8635017.png
DUPTYPE_FIRST_OCCURRENCE 8601 4 533 1048579 19503522 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/container.60024427f877.jsx
DUPTYPE_WITHIN_SAME_TREE -8601 4 533 1048579 19501010 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/container.jsx
DUPTYPE_FIRST_OCCURRENCE 12354 5 534 1048579 19412589 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/body.5f491306d4c3.txt
DUPTYPE_WITHIN_SAME_TREE -12354 5 534 1048579 19410692 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/body.txt
DUPTYPE_FIRST_OCCURRENCE 6801 4 534 1048579 19419854 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/RKSJ-H.8bcf3f8777b3.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 10 534 1048579 34248411 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 9 534 1048579 23662621 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/RKSJ-H.8bcf3f8777b3.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 9 534 1048579 23662447 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 10 534 1048579 34248553 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/RKSJ-H.8bcf3f8777b3.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 4 534 1048579 19417307 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 5 534 1048579 20919462 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6801 5 534 1048579 20919657 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/RKSJ-H.8bcf3f8777b3.bcmap
DUPTYPE_FIRST_OCCURRENCE 10699 5 534 1048579 19494650 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/utils/findIndex.a85967a9aa87.js
DUPTYPE_WITHIN_SAME_TREE -10699 5 534 1048579 19492498 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/utils/findIndex.js
DUPTYPE_FIRST_OCCURRENCE 10303 5 534 1048579 19503153 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/queue/delay.d793cd02ae4a.js
DUPTYPE_WITHIN_SAME_TREE -10303 5 534 1048579 19500409 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/queue/delay.js
DUPTYPE_FIRST_OCCURRENCE 15743 6 535 1048579 21940329 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_with_errors.f7449a113c7a.xml
DUPTYPE_WITHIN_SAME_TREE -15743 7 535 1048579 18128050 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_with_errors.xml
DUPTYPE_WITHIN_SAME_TREE -15743 6 535 1048579 21938159 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_with_errors.xml
DUPTYPE_WITHIN_SAME_TREE -15743 7 535 1048579 18128066 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_with_errors.f7449a113c7a.xml
DUPTYPE_FIRST_OCCURRENCE 8423 4 535 1048579 19434209 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.280c7e347233.css
DUPTYPE_WITHIN_SAME_TREE -8423 9 535 1048579 10058913 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.280c7e347233.css
DUPTYPE_WITHIN_SAME_TREE -8423 5 535 1048579 3643380 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.css
DUPTYPE_WITHIN_SAME_TREE -8423 4 535 1048579 19429567 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.css
DUPTYPE_WITHIN_SAME_TREE -8423 9 535 1048579 10058903 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.css
DUPTYPE_WITHIN_SAME_TREE -8423 10 535 1048579 2018270 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.280c7e347233.css
DUPTYPE_WITHIN_SAME_TREE -8423 5 535 1048579 3643387 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.280c7e347233.css
DUPTYPE_WITHIN_SAME_TREE -8423 10 535 1048579 2018229 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/css/jquery.fileupload-ui-noscript.css
DUPTYPE_FIRST_OCCURRENCE 7229 4 536 1048579 19503420 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_utilities.413e7a2eee66.scss
DUPTYPE_WITHIN_SAME_TREE -7229 4 536 1048579 19498945 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_utilities.scss
DUPTYPE_WITHIN_SAME_TREE -7229 4 536 1048579 19471165 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/_utilities.scss
DUPTYPE_WITHIN_SAME_TREE -7229 4 536 1048579 19471581 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/_utilities.413e7a2eee66.scss
DUPTYPE_FIRST_OCCURRENCE 8561 4 537 1048579 19503593 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/container.0cbd80492ade.jsx
DUPTYPE_WITHIN_SAME_TREE -8561 4 537 1048579 19501097 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/container.jsx
DUPTYPE_FIRST_OCCURRENCE 12499 5 537 1048579 19503286 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -12499 5 537 1048579 19502273 5 /openedx/staticfiles/wiki/markitup/sets/default/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32363119 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -12499 5 537 1048579 19503367 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -12499 5 537 1048579 19502309 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32383983 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32342301 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 5 537 1048579 19503275 5 /openedx/staticfiles/wiki/markitup/sets/default/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -12499 5 537 1048579 19502289 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32383963 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32363102 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -12499 6 537 1048579 32342313 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/preview.c9b528b9541e.png
DUPTYPE_FIRST_OCCURRENCE 8417 4 537 1048579 19434212 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -8417 4 537 1048579 19429602 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -8417 9 537 1048579 10079710 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -8417 5 537 1048579 3676929 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -8417 10 537 1048579 2023059 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -8417 9 537 1048579 10079734 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -8417 5 537 1048579 3676958 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -8417 10 537 1048579 2023064 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_FIRST_OCCURRENCE 5221 3 538 1048579 19529620 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_WITHIN_SAME_TREE -5221 3 538 1048579 19528574 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5221 4 538 1048579 9086600 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_WITHIN_SAME_TREE -5221 4 538 1048579 9086593 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5221 6 538 1048579 19493388 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5221 6 538 1048579 19494425 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_FIRST_OCCURRENCE 18301 8 538 1048579 19432453 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -18301 13 538 1048579 15396075 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -18301 13 538 1048579 15396093 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -18301 8 538 1048579 19429722 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -18301 14 538 1048579 34581941 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -18301 9 538 1048579 23188338 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -18301 14 538 1048579 34595226 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -18301 9 538 1048579 23188328 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_FIRST_OCCURRENCE 705 1 538 1048579 19510209 5 /openedx/staticfiles/flags/mr.7c0d73dfed03.gif
DUPTYPE_WITHIN_SAME_TREE -705 1 538 1048579 19505947 5 /openedx/staticfiles/flags/mr.gif
DUPTYPE_FIRST_OCCURRENCE 4017 3 541 1048579 19419962 5 /openedx/staticfiles/course_bookmarks/js/models/bookmark.8a8c295d700a.js
DUPTYPE_WITHIN_SAME_TREE -4017 3 541 1048579 19417473 5 /openedx/staticfiles/course_bookmarks/js/models/bookmark.js
DUPTYPE_FIRST_OCCURRENCE 7451 4 542 1048579 19434395 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/attribute.5016a6d727aa.js
DUPTYPE_WITHIN_SAME_TREE -7451 4 542 1048579 19431566 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/attribute.js
DUPTYPE_FIRST_OCCURRENCE 7071 4 543 1048579 19412612 5 /openedx/staticfiles/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7071 5 543 1048579 20737922 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7071 10 543 1048579 34199430 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7071 5 543 1048579 20738924 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7071 4 543 1048579 19410939 5 /openedx/staticfiles/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7071 9 543 1048579 22174221 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7071 9 543 1048579 22176200 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7071 10 543 1048579 34199488 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_FIRST_OCCURRENCE 13591 6 543 1048579 19432891 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/jsx/Visibility.d1087058be12.jsx
DUPTYPE_WITHIN_SAME_TREE -13591 6 543 1048579 19429754 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/jsx/Visibility.jsx
DUPTYPE_FIRST_OCCURRENCE 20621 8 543 1048579 20197266 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.50bed4b35be8.xml
DUPTYPE_WITHIN_SAME_TREE -20621 8 543 1048579 20195189 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.xml
DUPTYPE_WITHIN_SAME_TREE -20621 9 543 1048579 15902380 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.50bed4b35be8.xml
DUPTYPE_WITHIN_SAME_TREE -20621 9 543 1048579 15902379 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.xml
DUPTYPE_FIRST_OCCURRENCE 7729 4 544 1048579 19434596 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/contains.a982cc1b256f.js
DUPTYPE_WITHIN_SAME_TREE -7729 4 544 1048579 19432342 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/contains.js
DUPTYPE_FIRST_OCCURRENCE 611 1 544 1048579 19510230 5 /openedx/staticfiles/flags/im.815ddcc7ed1e.gif
DUPTYPE_WITHIN_SAME_TREE -611 1 544 1048579 19505968 5 /openedx/staticfiles/flags/im.gif
DUPTYPE_FIRST_OCCURRENCE 2105 2 544 1048579 19420288 5 /openedx/staticfiles/js/src/CSS3_workarounds.a408858c5564.js
DUPTYPE_WITHIN_SAME_TREE -2105 3 544 1048579 26798142 5 /openedx/staticfiles/studio/js/src/CSS3_workarounds.js
DUPTYPE_WITHIN_SAME_TREE -2105 8 544 1048579 2118828 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/CSS3_workarounds.a408858c5564.js
DUPTYPE_WITHIN_SAME_TREE -2105 8 544 1048579 2118729 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/CSS3_workarounds.js
DUPTYPE_WITHIN_SAME_TREE -2105 2 544 1048579 19416671 5 /openedx/staticfiles/js/src/CSS3_workarounds.js
DUPTYPE_WITHIN_SAME_TREE -2105 7 544 1048579 10551559 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/CSS3_workarounds.js
DUPTYPE_WITHIN_SAME_TREE -2105 3 544 1048579 26798243 5 /openedx/staticfiles/studio/js/src/CSS3_workarounds.a408858c5564.js
DUPTYPE_WITHIN_SAME_TREE -2105 7 544 1048579 10551591 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/CSS3_workarounds.a408858c5564.js
DUPTYPE_FIRST_OCCURRENCE 12329 5 544 1048579 19424069 5 /openedx/staticfiles/support/jsx/entitlements/components/Table/EntitlementSupportTableContainer.a37856c11513.jsx
DUPTYPE_WITHIN_SAME_TREE -12329 5 544 1048579 19423373 5 /openedx/staticfiles/support/jsx/entitlements/components/Table/EntitlementSupportTableContainer.jsx
DUPTYPE_FIRST_OCCURRENCE 3057 2 545 1048579 27884376 5 /openedx/staticfiles/studio/templates/course-settings-learning-fields.54f4c0ed755b.underscore
DUPTYPE_WITHIN_SAME_TREE -3057 2 545 1048579 27884276 5 /openedx/staticfiles/studio/templates/course-settings-learning-fields.underscore
